gross,genres,movie_title,plot_keywords,movie_imdb_link,language,country,title_year,imdb_score,Action,Adventure,Fantasy,Sci-fi,Thriller,Comedy,Romance,Mystery,Horror,Animation
19445217,Drama|Fantasy|Romance,Beautiful Creatures,dream|escape|magic|magic spell|small town,tt1559547,English,USA,2013,6.2,0,0,1,0,0,0,1,0,0,0
8355815,Comedy|Crime|Drama|Thriller,Death to Smoochy,children|children's tv show|money|revenge|scandal,tt0266452,English,UK,2002,6.4,0,0,0,0,1,1,0,0,0,0
6291602,Comedy|Sci-Fi,What Planet Are You From?,alien|baby|banker|pregnancy|question in title,tt0181151,English,USA,2000,5.6,0,0,0,1,0,1,0,0,0,0
43905746,Action|Sci-Fi|Thriller,The One,fight|multiverse|police|police officer|prison,tt0267804,English,USA,2001,5.9,1,0,0,1,1,0,0,0,0,0
,Drama|Romance|Sci-Fi,Outlander            ,based on novel|clan|scotland|scottish highlands|year 1743,tt3006802,English,USA,,8.5,0,0,0,1,0,0,1,0,0,0
21413502,Action|Adventure|Comedy|Crime|Music|Mystery,The Adventures of Ford Fairlane,detective|groupie|murder|music industry|rock n roll,tt0098987,English,USA,1990,6.3,1,1,0,0,0,1,0,1,0,0
7994115,Comedy|Drama|Music,Pirate Radio,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,tt1131729,English,UK,2009,7.4,0,0,0,0,0,1,0,0,0,0
124107476,Crime|Drama|Thriller,Traffic,cocaine|drug smuggling|interlinked stories|judge|mexico,tt0181865,English,USA,2000,7.6,0,0,0,0,1,0,0,0,0,0
197171806,Action|Adventure|Fantasy,Indiana Jones and the Last Crusade,castle|diary|holy grail|map|nazi,tt0097576,English,USA,1989,8.3,1,1,1,0,0,0,0,0,0,0
12802907,Drama|Romance,Anna Karenina,dance|infidelity|marriage|russia|russian,tt1781769,English,UK,2012,6.6,0,0,0,0,0,0,1,0,0,0
31569268,Action|Crime|Drama|Sci-Fi|Thriller,Chappie,artificial intelligence|consciousness|future|mind uploading|robot,tt1823672,English,USA,2015,6.9,1,0,0,1,1,0,0,0,0,0
66488090,Crime|Drama|Mystery|Thriller,The Bone Collector,new york city|police|quadriplegic|serial killer|suicide,tt0145681,English,USA,1999,6.7,0,0,0,0,1,0,0,1,0,0
95308367,Crime|Drama|Thriller,Panic Room,brownstone|burglar|money|panic|panic room,tt0258000,English,USA,2002,6.8,0,0,0,0,1,0,0,0,0,0
60652036,Action|Adventure|Comedy|Drama|War,Three Kings,gold|gulf war|iraq|kuwait|map,tt0120188,English,USA,1999,7.1,1,1,0,0,0,1,0,0,0,0
56607223,Adventure|Comedy,Rat Race,casino|locker|money|museum|race,tt0250687,English,Canada,2001,6.4,0,1,0,0,0,1,0,0,0,0
50173190,Drama|Mystery|Sci-Fi,K-PAX,extraterrestrial|hospital|patient|planet|science,tt0272152,English,USA,2001,7.4,0,0,0,1,0,0,0,1,0,0
47095453,Comedy|Fantasy|Romance,Kate & Leopold,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,tt0035423,English,USA,2001,6.4,0,0,1,0,0,1,1,0,0,0
37879996,Comedy|Fantasy|Romance,Bedazzled,contract|devil|dream|soul|wish,tt0230030,English,USA,2000,6,0,0,1,0,0,1,1,0,0,0
53574088,Adventure|Crime|Drama|Western,3:10 to Yuma,outlaw|rancher|small western town|stagecoach|train,tt0381849,English,USA,2007,7.8,0,1,0,0,0,0,0,0,0,0
89253340,Action|Thriller,Taken 3,betrayal|death|final showdown|murder|on the run,tt2446042,English,France,2014,6,1,0,0,0,1,0,0,0,0,0
37339525,Crime|Drama|Romance|Thriller,Out of Sight,heist|neo noir|one last job|opposites attract|u.s. marshal,tt0120780,English,USA,1998,7,0,0,0,0,1,0,1,0,0,0
528972,Drama|Romance|War,Earth,friend|hindu|india|muslim|sikh,tt0150433,Hindi,India,1998,7.8,0,0,0,0,0,0,1,0,0,0
69304264,Crime|Romance|Thriller,The Thomas Crown Affair,art|insurance investigator|martinique|painting|trust,tt0155267,English,USA,1999,6.8,0,0,0,0,1,0,1,0,0,0
29781453,Biography|Comedy|Drama,Riding in Cars with Boys,boy|college|heroin|working class|writer,tt0200027,English,USA,2001,6.4,0,0,0,0,0,1,0,0,0,0
,Action|Adventure|Drama,First Blood,1980s|colonel|deputy|rambo|sheriff,tt0083944,English,USA,1982,7.7,1,1,0,0,0,0,0,0,0,0
,Drama|Mystery|Sci-Fi,Solaris,hallucination|ocean|psychologist|scientist|space station,tt0069293,Russian,Soviet Union,1972,8.1,0,0,0,1,0,0,0,1,0,0
5600000,Drama|Horror|Romance|Thriller,Mary Reilly,19th century|butler|housemaid|laboratory|servant,tt0117002,English,USA,1996,5.8,0,0,0,0,1,0,1,0,1,0
93607673,Comedy|Romance,America's Sweethearts,actor|love|movie star|press|publicist,tt0265029,English,USA,2001,5.7,0,0,0,0,0,1,1,0,0,0
67263182,Drama|Mystery|Thriller,Insomnia,detective|insomnia|murder|partner|police,tt0278504,English,USA,2002,7.2,0,0,0,0,1,0,0,1,0,0
92001027,Action|Adventure|Drama|Sci-Fi|Thriller,Star Trek: First Contact,21st century|borg|borg sphere|captain|sphere,tt0117731,English,USA,1996,7.6,1,1,0,1,1,0,0,0,0,0
58918501,Action|Drama|Mystery|Thriller|War,Courage Under Fire,bravery|honor|medal of honor|military life|unreliable flashback,tt0115956,English,USA,1996,6.6,1,0,0,0,1,0,0,1,0,0
181395380,Comedy|Fantasy|Romance,Liar Liar,birthday|birthday wish|father disappoints child|lie|workaholic,tt0119528,English,USA,1997,6.8,0,0,1,0,0,1,1,0,0,0
14946229,Biography|Crime|Drama|Thriller,The Infiltrator,,tt1355631,English,UK,2016,7.3,0,0,0,0,1,0,0,0,0,0
139852971,Action|Crime|Thriller,Taken 2,albanian|revenge|revenge motive|teenage daughter|vacation,tt1397280,English,France,2012,6.3,1,0,0,0,1,0,0,0,0,0
110000082,Comedy,Scary Movie 3,crop circle|farm|orchestral music score|reference to michael jackson|videotape,tt0306047,English,USA,2003,5.5,0,0,0,0,0,1,0,0,0,0
106807667,Action|Comedy|Crime|Romance,Miss Congeniality,beauty pageant|fbi|female agent|pageant|undercover,tt0212346,English,USA,2000,6.2,1,0,0,0,0,1,1,0,0,0
101702060,Action|Adventure|Family|Fantasy|Sci-Fi,Journey to the Center of the Earth,cave|lost world|missing brother|mountain|venus flytrap,tt0373051,English,USA,2008,5.8,1,1,1,1,0,0,0,0,0,0
95149435,Comedy|Family|Romance,The Princess Diaries 2: Royal Engagement,coronation|horse|princess|queen|side saddle,tt0368933,English,USA,2004,5.7,0,0,0,0,0,1,1,0,0,0
100768056,Crime|Drama|Mystery|Thriller,The Pelican Brief,college professor|fbi|president|professor|supreme court,tt0107798,English,USA,1993,6.5,0,0,0,0,1,0,0,1,0,0
92115211,Crime|Drama|Mystery|Thriller,The Client,boy|brother|lawyer|mafia|senator,tt0109446,English,USA,1994,6.7,0,0,0,0,1,0,0,1,0,0
93452056,Adventure|Comedy|Drama,The Bucket List,billionaire|friend|hospital|list|mechanic,tt0825232,English,USA,2007,7.4,0,1,0,0,0,1,0,0,0,0
83287363,Action|Thriller,Patriot Games,analyst|cia|ira|terrorist|terrorist attack,tt0105112,English,USA,1992,6.9,1,0,0,0,1,0,0,0,0,0
82931301,Comedy|Romance,Monster-in-Law,breakdown|fight|mother in law|scheme|wedding,tt0369735,English,Germany,2005,5.5,0,0,0,0,0,1,1,0,0,0
76261036,Crime|Drama|Thriller,Training Day,lapd|narc|narcotics|title spoken by character|training,tt0139654,English,USA,2001,7.7,0,0,0,0,1,0,0,0,0,0
71423726,Adventure|Comedy|Sci-Fi,Galaxy Quest,alien|alien race|convention|fan|general,tt0177789,English,USA,1999,7.3,0,1,0,1,0,1,0,0,0,0
88625922,Adventure|Comedy|Family|Musical,The Muppets,bel air california|book|friends who live together|the muppets|tribute band,tt1204342,English,USA,2011,7.1,0,1,0,0,0,1,0,0,0,0
70001065,Action|Horror,Blade,1990s|blade|blood|vampire|vampire hunter,tt0120611,English,USA,1998,7.1,1,0,0,0,0,0,0,0,1,0
67253092,Drama|Sport,Coach Carter,basketball|basketball coach|coach|contract|high school,tt0393162,English,USA,2005,7.2,0,0,0,0,0,0,0,0,0,0
66790248,Drama|Thriller,Changing Lanes,car accident|feud|lawyer|revenge|road rage,tt0264472,English,USA,2002,6.5,0,0,0,0,1,0,0,0,0,0
65557989,Action|Adventure|Horror|Thriller,Anaconda,amazon|anaconda|boat|jungle|snake,tt0118615,English,USA,1997,4.6,1,1,0,0,1,0,0,0,1,0
59365105,Comedy|Drama|Romance,Love Actually,aging rocker|christmas|love at first sight|minister|prime minister,tt0314331,English,UK,2003,7.7,0,0,0,0,0,1,1,0,0,0
162792677,Adventure|Animation|Comedy|Family|Fantasy,A Bug's Life,ant|circus|grasshopper|misunderstanding|overhearing,tt0120623,English,USA,1998,7.2,0,1,1,0,0,1,0,0,0,1
31598308,Horror|Mystery|Thriller,From Hell,freemason|jack the ripper|opium|prostitute|victorian era,tt0120681,English,USA,2001,6.8,0,0,0,0,1,0,0,1,1,0
57362581,Action|Crime|Drama|Romance|Thriller,The Specialist,bomb|cia|explosive|explosives expert|miami florida,tt0111255,English,Peru,1994,5.4,1,0,0,0,1,0,1,0,0,0
53854588,Comedy|Drama|Romance|Sport,Tin Cup,driving range|golf|golfer|tournament|winnebago,tt0117918,English,USA,1996,6.3,0,0,0,0,0,1,1,0,0,0
